LAKE,AREA_NAME,HAB_TYPE,HAB_DESC,LAT,LONG,DEPTH_FT,MARKED,BANK_ACC,DATE_INST
Sportsman Lake,Fishing dock,Spider Blocks, ,35.20975,-96.550944,0,N,Y,<Null>
Sportsman Lake,Cove NE of W Boat Ramp,Brush Pile,"7 cedars, 4 Hardwoods",35.212972,-96.547361,0,Y,N,3/2/2019
Sportsman Lake,Main Boat Ramp Cove,Brush Pile,8 cedars,35.210777,-96.551722,0,Y,Y,3/2/2019
Sportsman Lake,Fishing dock,Brush Pile,"spiders, 5 cedars",35.20975,-96.550944,0,N,Y,3/2/2019
Sportsman Lake,West of main ramp on south bank,Brush Pile,3 Hardwood,35.21285,-96.55788,0,Y,N,3/2/2019
Sportsman Lake,Cove 2 - hump in back of cove,Brush Pile,"8 Hardwood, 2 Cedars",35.21295,-96.56135,0,Y,N,3/2/2019
Sportsman Lake,Cove 2 - channel,Brush Pile,"4 Hardwood, 2 Cedars",35.2133,-96.5607,0,Y,N,3/2/2019
Sportsman Lake,Cove 4 Parking Area,Brush Pile,13 Cedars,35.205008,-96.55585,10,Y,Y,3/2/2019
Sportsman Lake,North Side of Island,Brush Pile,"2 Cedars, 8 hardwoods",35.214,-96.557183,10,Y,No,3/2/2019
Sportsman Lake,Twin points north of swimming area (West Point),Combination,"spiders, 4 Hardwoods",35.2145,-96.55363,0,Y,N,3/2/2019
Sportsman Lake,Twin points north of swimming area (East Point),Combination,"spiders, 6 Hardwoods",35.21455,-96.5533,0,Y,N,3/2/2019
Sportsman Lake,Cove NW of Cove 2 ramp,Combination,"spiders,4 Hardwood, 3 Cedars",35.21501,-96.56123,0,Y,N,3/2/2019
Spring Creek,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.772017,-99.8367,22,N,Y,5/17/2016
Spring Creek,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.771742,-99.837611,19,N,N,5/16/2016
Spring Creek,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.773097,-99.836917,13,N,N,5/15/2016
Spring Creek,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.774972,-99.837069,10,N,Y,5/14/2016
Stanley Draper,Pier 6,Combination,Stake buckets and PVC condos,35.374722,-97.374722,10,N,Y,1/1/2008
Stanley Draper,North Pt. Fishing Pier,Other,Stake buckets,35.374722,-97.374722,10,N,Y,1/1/2008
Stanley Draper,Rose Rock Isle,PVC Structure, ,35.348611,-97.358611,10,N,Y,1/1/2008
Stanley Draper,Pier 23,Combination,Stake buckets and PVC condos,35.33,-97.340833,10,N,Y,1/1/2006
Stanley Draper,Pier 19,Combination,Stake buckets and PVC condos,35.349444,-97.339167,10,N,Y,1/1/2006
Stanley Draper,Pier 4,Combination,Stake buckets and PVC condos,35.358889,-97.367778,10,N,Y,1/1/2006
Stanley Draper,Concession Boat Ramp East Jetty,PVC Structure, ,35.363333,-97.371667,15,N,Y,1/1/2006
Stanley Draper,Concession Ramp Cove West Jetty,PVC Structure, ,35.363889,-97.373889,15,N,Y,1/1/2006
Stigler City Lake,Dam Corner,Spider Blocks, ,35.228634,-95.098133,0,N,Y,<Null>
Stigler City Lake,Dock,Spider Blocks, ,35.230689,-95.096635,0,N,Y,<Null>
Stigler City Lake,Cove,Spider Blocks, ,35.231026,-95.097221,0,N,N,<Null>
Stigler City Lake,North side  near parking/camping,Spider Blocks,69 spider blocks,35.230183,-95.096517,9,Y,Y,6/11/2020
Stigler City Lake,Southwest corner of dam by spillway,Spider Blocks,65 spider blocks,35.226012,-95.097297,6,N,Y,7/26/2016
Stigler City Lake, ,Spider Blocks, ,35.23123,-95.097221,9,N,N,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.23073,-95.09646,9,N,Y,11/1/2009
Stigler City Lake, ,Spider Blocks,10 Spider Blocks,35.2261,-95.09654,10,N,Y,11/1/2009
Stigler City Lake, ,Spider Blocks,5 Spider Blocks,35.2306,-95.09645,11,N,N,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.22776,-95.09777,13,N,Y,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.22619,-95.09728,13,N,Y,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.23075,-95.09648,16,N,N,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.22721,-95.09755,16,N,Y,11/1/2009
Stigler City Lake, ,Spider Blocks, ,35.22834,-95.09798,17,N,Y,11/1/2009
Stillwell City Lake,Fireman's Cove,Brush Pile,1 large cedar,35.765021,-94.714122,15,Y,N,10/9/2020
Stilwell City Lake, ,Brush Pile, ,35.772435,-94.712025,12,N,Y,<Null>
Stilwell City Lake, ,Brush Pile, ,35.764884,-94.712694,12,N,Y,<Null>
Stilwell City Lake, ,Brush Pile, ,35.766271,-94.707665,12,N,Y,<Null>
Stilwell City Lake, ,Brush Pile, ,35.761625,-94.708706,12,N,Y,<Null>
Stilwell City Lake,East side,Brush Pile,11 large cedars,35.76695,-94.71011,15,Y,N,10/9/2020
Sulpher Veterans Lake,North Dam,Brush Pile,Hardwoods,34.491667,-96.986994,12,Y,Y,2/13/2019
Sulpher Veterans Lake,North Dam,Brush Pile,Hardwoods,34.491389,-96.986667,12,Y,Y,2/13/2019
Sulpher Veterans Lake,East Cove (Southwest),Brush Pile,Hardwoods,34.489444,-96.981111,15,Y,N,2/13/2019
Sulpher Veterans Lake,East Cove (South),Brush Pile,Hardwoods,34.49,-96.979167,15,Y,N,2/13/2019
Sulpher Veterans Lake, ,Brush Pile,Hardwoods,34.490278,-96.9825,14,Y,Y,2/13/2019
Taft,spillway,Pallet,pallet structure,35.737919,-95.530912,18,Y,N,10/10/2017
Taft,dam,Pallet,pallet structure,35.7381,-95.534437,15,Y,N,10/10/2017
Taft,Taft #1,Spider Blocks, ,35.73697,-95.53235,8,N,Y,10/20/2009
Taft,Taft #2,Spider Blocks, ,35.73786,-95.53061,13,N,Y,10/20/2009
Tecumseh,Point north of pavilion,Brush Pile, ,35.291972,-96.956,0,N,Y,3/10/2011
Tecumseh,Point north of pavilion,Brush Pile, ,35.291833,-96.956166,0,N,Y,3/10/2011
Tecumseh,Point north of pavilion,Brush Pile, ,35.291444,-96.956694,0,N,Y,3/10/2011
Tecumseh,Pavilion cove,Brush Pile, ,35.291083,-96.956666,0,N,Y,3/10/2011
Tecumseh,Pavilion cove,Brush Pile, ,35.291111,-96.95675,0,N,Y,3/10/2011
Tecumseh,Pavilion cove,Brush Pile, ,35.291111,-96.956944,0,N,Y,3/10/2011
Tecumseh,Pavilion cove,Brush Pile, ,35.291277,-96.957083,0,N,Y,3/10/2011
Tecumseh,Pavilion cove,Brush Pile, ,35.291305,-96.957138,0,N,Y,3/10/2011
Tecumseh,Second tree north of boat ramp,Brush Pile, ,35.289444,-96.9585,0,N,Y,3/10/2011
Tecumseh,First tree north of boat ramp,Brush Pile, ,35.289361,-96.958527,0,Y,Y,3/10/2011
Tecumseh,First tree south of boat ramp,Brush Pile, ,35.288722,-96.958277,0,N,Y,3/10/2011
Tecumseh,Second tree south of boat ramp,Brush Pile, ,35.288666,-96.958222,0,N,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291444,-96.957555,0,N,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291527,-96.957583,0,N,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291472,-96.957472,0,Y,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291333,-96.957527,0,N,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291361,-96.957416,0,N,Y,3/10/2011
Tecumseh,Pavilion area,Spider Blocks, ,35.291444,-96.95725,0,Y,Y,3/10/2011
Tenkiller,Strayhorn Day Use,Spider Blocks,7 Spider Blocks,35.6191,-95.0671,0,N,Y,<Null>
Tenkiller,Snake Creek,Brush Pile,7 Cedars,35.6375,-94.9768,12,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,10 Cedars,35.6394,-94.9738,12,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,7 cedars,35.6407,-94.9712,20,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,5 cedars,35.6483,-94.9831,23,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,7 cedars,35.648,-94.9839,15,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,11 cedars,35.6497,-94.9858,21,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,7 cedars,35.6508,-94.9838,23,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,7 cedars,35.6562,-94.9781,27,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,6 cedars,35.6563,-94.9774,24,N,N,12/21/2022
Tenkiller,Snake Creek,Brush Pile,4 cedars,35.6398,-94.9753,23,N,N,12/21/2022
Tenkiller,NA,Brush Pile,12 cedar trees,35.7376,-94.9237,27,N,N,12/20/2022
Tenkiller,NA,Brush Pile,6 Cedar trees,35.7412,-94.9245,18,N,N,12/20/2022
Tenkiller,NA,Brush Pile,7 cedars,35.7466,-94.9306,22,N,N,12/20/2022
Tenkiller,NA,Brush Pile,7 cedars,35.7579,-94.9305,20,N,N,12/20/2022
Tenkiller,NA,Brush Pile,4 cedars,35.7544,-94.9256,16,N,N,12/20/2022
Tenkiller,Cherokee Landing,Brush Pile,6 cedars,35.7584,-94.9099,18,N,Y,12/20/2022
Tenkiller,NA,Brush Pile,8 cedars,35.7555,-94.9112,16,N,Y,12/20/2022
Tenkiller,NA,Brush Pile,9 cedars,35.7632,-94.9215,12,N,N,12/20/2022
Tenkiller,Cherokee Landing,Brush Pile,6 cedars,35.7615,-94.9109,20,N,Y,12/20/2022
Tenkiller,Iron post,Brush Pile,1 tree,35.7658,-94.922,25,N,N,12/14/2021
Tenkiller,Iron post,Brush Pile,1 large tree,35.7654,-94.9223,17.5,N,N,12/14/2021
Tenkiller,Strayhorn Cove,Brush Pile,1 large tree,35.7645,-94.9284,22,N,N,12/14/2021
Tenkiller,Caney Creek,Brush Pile,1 tree,35.7716,-94.878,12,N,N,12/14/2021
Tenkiller,Sizemore,Brush Pile,5 cedars,35.723317,-94.967817,14,N,Y,12/9/2020
Tenkiller,Sizemore,Brush Pile,5 cedars,35.719283,-94.949367,19,N,N,12/9/2020
Tenkiller,Pettit,Brush Pile,3 huge trees,35.736933,-94.960167,25,N,N,12/9/2020
Tenkiller,Pettit,Brush Pile,5 cedars,35.732633,-94.94865,15,N,N,12/9/2020
Tenkiller,Pettit,Brush Pile,4 cedars,35.733867,-94.959333,17,N,N,12/9/2020
Tenkiller,Sizemore,Brush Pile,5 large cedars,35.71765,-94.956533,14,N,N,12/9/2020
Tenkiller,Sizemore,Brush Pile,12 cedars,35.716567,-94.951167,15,N,N,12/9/2020
Tenkiller,Dry Creek Arm,Spider Blocks,22 Spider Blocks,35.75953,-94.88554,11,N,N,2/25/2010
Tenkiller,Dry Creek Arm,Spider Blocks,24 Spider Blocks,35.75892,-94.8834,11,N,N,2/25/2010
Tenkiller,Dry Creek Arm,Spider Blocks,24 Spider Blocks,35.75696,-94.88054,12,N,N,2/25/2010
Tenkiller,Dry Creek Arm,Spider Blocks, ,35.76056,-94.89059,13,N,N,2/25/2010
Tenkiller,Dry Creek Arm,Spider Blocks, ,35.7611,-94.88477,15,N,Y,2/25/2010
Tenkiller,Rock Jetty,Spider Blocks, ,35.5942,-95.0434,8,N,N,8/1/2006
Tenkiller,Rock Jetty,Spider Blocks, ,35.5943,-95.043,8,N,N,8/1/2006
Tenkiller,Rock Jetty,Spider Blocks, ,35.5944,-95.0439,8,N,N,8/1/2006
Tenkiller,Rock Jetty,Spider Blocks, ,35.5947,-95.0436,8,N,N,8/1/2006
Tenkiller,Pettit Bay,Combination,2 Large A-Frame pallets with 10 spiders running NE,35.7542,-94.9497,5,N,Y,3/1/2006
Tenkiller,Pettit Bay,Combination,Cluster of 8 A-frame pallets running NE,35.754,-94.9497,6,N,Y,3/1/2006
Tenkiller,Pettit Bay,Tire Reefs, ,35.754,-94.95,9,N,N,3/1/2006
Tenkiller,Linder Cove,Combination,Cedar & oak brush along boulder cluster,35.6299,-95.0729,9,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0731,7,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet, ,35.6298,-95.0731,8,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0729,10,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0727,11,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0724,11,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0725,11,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0723,11,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6297,-95.0721,12,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6298,-95.0721,12,N,N,1/18/2006
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.63,-95.072,12,N,N,1/18/2006
Tenkiller,Carlisle Cove,Combination,Pallets & Boulders,35.7236,-94.9363,8,N,N,1/12/2006
Tenkiller,Carlisle Cove,Other,Large Rock Ledge,35.724,-94.9359,4,N,N,1/12/2006
Tenkiller,Carlisle Cove,Pallet,A-frame pallet,35.7251,-94.9353,10,N,N,1/12/2006
Tenkiller,Carlisle Cove,Spider Blocks, ,35.725,-94.9352,8,N,N,1/12/2006
Tenkiller,Cookson,Pallet,10 A-Frame pallets,35.7034,-94.9506,9,N,N,12/15/2005
Tenkiller,Cookson,Pallet,A-frame pallets (5),35.7023,-94.9511,10,N,N,12/15/2005
Tenkiller,Cookson,Pallet,A-frame pallet,35.7028,-94.95,12,N,N,12/15/2005
Tenkiller,Cookson,Pallet,A-frame pallets on stump,35.7028,-94.95,12,N,N,12/15/2005
Tenkiller,Cookson,Spider Blocks,"10 man-made ""spiders""",35.7037,-94.9519,11,N,N,12/15/2005
Tenkiller,Pigeon road,Combination,Man-made - PVC and tires,35.6684,-94.9947,12,N,N,12/5/2005
Tenkiller,Pigeon road,Pallet,4 large Honeylocusts on rock ledge,35.6707,-94.9954,7,N,N,12/5/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with cedar attached,35.7549,-94.9524,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,Cedar with 2 pallets,35.7577,-94.9563,8,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with elm & cedar att. to snag,35.7569,-94.9561,9,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with cedar and button bush attach,35.757,-94.954,10,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,2 pallets with elm & cedar att. to 2 large snags,35.7569,-94.9558,11,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with cedar attached,35.7548,-94.9522,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with cedar & elm attached,35.7552,-94.9523,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with medium elm attached,35.7559,-94.9526,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with large elm attached,35.7561,-94.953,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with large cedar attached,35.7564,-94.9532,12,N,N,11/15/2005
Tenkiller,Pettit Bay,Combination,A-frame pallets with 2 cedars attached,35.7566,-94.9536,12,N,N,11/15/2005
Tenkiller,Burnt Cabin,Combination,2 20' elms attached to snags,35.6758,-95.0251,6,N,N,10/28/2005
Tenkiller,Burnt Cabin,Combination,1 30' elm tied in between 2 snags,35.6762,-95.0249,6,N,N,10/28/2005
Tenkiller,Burnt Cabin,Combination,2 elms - 25' tall on rocky knoll S. of 10' snag,35.6764,-95.0253,6,N,N,10/28/2005
Tenkiller,Burnt Cabin,Combination,3 med. Elms - 15' tall on rocky knoll,35.6766,-95.025,6,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets on snag,35.6763,-95.0248,7,N,N,10/28/2005
Tenkiller,Snake Creek,Pallet,2 pallets on top of stump.,35.6392,-94.9736,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets attached to tall snag,35.6755,-95.0246,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6772,-95.0233,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6772,-95.0234,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6774,-95.0233,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6775,-95.023333,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6776,-95.0238,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6778,-95.0237,10,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag.,35.6781,-95.0234,10,N,N,10/28/2005
Tenkiller,Snake Creek,Pallet,2 pallets on top of stump,35.6394,-94.973,11,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets attached to snag,35.6753,-95.0242,11,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag,35.6758,-95.0243,11,N,N,10/28/2005
Tenkiller,Burnt Cabin,Pallet,2 pallets leaned against snag,35.6765,-95.0242,12,N,N,10/28/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ cedar tree and boulder clusters,35.6362,-94.9761,5,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ cedar tree & boulder cluster,35.6354,-94.9758,6,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,"Two sets of triangle pallets, 2 lg. boulders & cedar tree",35.6356,-94.9752,6,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ cedar tree and boulder clusters,35.6357,-94.9757,6,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ cedar tree and boulder,35.6364,-94.9761,8,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ cedar and boulders along small ledge,35.6358,-94.9753,9,N,N,10/27/2005
Tenkiller,Cato Creek,Combination,Triangle pallets w/ 2 lg. boulders and elm on each side of pallets,35.6363,-94.9756,9,N,N,10/27/2005
Tenkiller,Cato Creek,Pallet,Triangle pallets w/ 1 pallet att. laying flat on east side w/ cedar,35.6361,-94.9751,10,N,N,10/27/2005
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.63,-95.072,7,N,N,1/18/2005
Tenkiller,Linder Cove,Pallet,2 Pallets stacked against snag,35.6299,-95.072,9,N,N,1/18/2005
Tenkiller,Sizemore Ck,Combination,Cedar tree brush row back of creek on north side,35.7242,-94.9712,6,N,N,10/1/2002
Tenkiller Lake,Carlisle Cove,Brush Pile,6 cedars,35.723043,-94.936881,10,N,Y,12/7/2016
Tenkiller Lake,Carlisle Cove,Brush Pile,15 cedars,35.72362,-94.939716,12,N,Y,12/7/2016
Tenkiller Lake,Carlisle Cove,Brush Pile,8 cedars,35.723895,-94.93829,10,N,Y,12/7/2016
Tenkiller Lake,Carlisle Cove,Brush Pile,4 cedar trees,35.723895,-94.941332,8,N,Y,12/7/2016
Tenkiller Lake,Linder Cove,Other,8 Spawning Benches,35.630472,-95.070867,6,N,Y,9/2/2015
Texoma,Buncombe Creek (Small Cove West Bank),Brush Pile,Shelbyville Cube,33.895833,-96.803889,11,Y,Y,6/1/2024
Texoma,Buncombe Creek (Deep Cove East Bank),Brush Pile,Shelbyville Cube,33.898611,-96.794444,17,Y,Y,6/1/2024
Texoma,Buncombe Creek (Southeast),PVC Structure,Shelbyville Cube,33.8891,-96.79068,15,Y,Y,6/1/2024
Texoma,Buncombe Creek,Brush Pile,Cedar trees,33.8891,-96.79068,15,Y,N,12/10/2020
Texoma,Caney Creek (1st Small Cove West),Brush Pile,Cedar trees,33.928528,-96.701411,19,Y,Y,12/10/2020
Texoma,Caney Creek (Large  Cove West),Brush Pile,Cedar trees,33.932611,-96.702694,13,Y,N,12/10/2020
Texoma,Sand Creek,Brush Pile,Cedar trees,33.923111,-96.733907,11,Y,N,12/9/2020
Texoma,Caney Creek (2nd Small Cove West),Brush Pile,Cedar trees,33.929194,-96.701389,15,Y,N,12/9/2020
Texoma,Soldier Creek (North East),Brush Pile,Cedar trees,33.934361,-96.680278,19,Y,N,12/9/2020
Texoma,Rock Creek West,Brush Pile,Cedar trees,33.93205,-96.72232,17,Y,N,12/9/2020
Texoma,Little Glasses Cove (Ramp cove),Brush Pile,Cedar trees,34.008889,-96.648889,16,Y,N,3/14/2017
Texoma,Little Glasses (West Cove),Brush Pile,Cedar trees,34.01086,-96.65984,16,Y,N,3/14/2017
Texoma,Railroad Bridge (1st Cove North),Brush Pile,Cedar trees,33.971944,-96.601389,16,Y,N,3/14/2017
Texoma,East Willow Springs,Brush Pile,Cedar trees,33.97459,-96.56364,16,Y,N,3/14/2017
Texoma,Alberta Creek (1st Cove South),Brush Pile,Cedar trees,33.948472,-96.6015,18,Y,N,3/14/2017
Texoma,Alberta Creek (2nd Cove South),Brush Pile,Cedar trees,33.9395,-96.598833,18,Y,N,3/14/2017
Texoma,Sunset Cove (Upper End),Brush Pile,Cedar trees,33.881944,-96.575279,15,Y,Y,3/6/2013
Texoma,Burns Run,Brush Pile,Cedar trees,33.848889,-96.585,17,Y,N,3/6/2013
Texoma,Newberry Creek Area (East),Brush Pile,Cedar trees,34.01976,-96.55241,15,Y,N,3/23/2011
Texoma,McGlaughin Creek Ramp (Roads End),Brush Pile,Cedar trees,33.934722,-96.650556,15,Y,Y,3/23/2011
Texoma,Johnson Creek Area,Brush Pile,Cedar trees,33.999167,-96.573611,15,Y,N,3/15/2011
Texoma,Johnson Creek Area,Brush Pile,Cedar trees,34.003056,-96.570556,15,Y,N,3/15/2011
Texoma,Johnson Creek Area,Brush Pile,Cedar trees,34.005833,-96.575,15,Y,N,3/15/2011
Texoma,Lakeside North,Brush Pile,Cedar trees,33.939389,-96.55661,15,Y,Y,3/15/2011
Texoma,Lakeside North (Near Fish Attractor),Brush Pile,Cedar trees,33.937222,-96.55661,15,N,Y,3/15/2011
Texoma,East Rock Creek (Duck Island),Brush Pile,Cedar trees,33.944722,-96.535556,15,Y,N,3/15/2011
Texoma,Platter Flats Ramp (2nd Cove North),Brush Pile,Cedar trees,33.931111,-96.539167,15,Y,N,3/15/2011
Texoma,Platter Flats Ramp (1st Cove North),Brush Pile,Cedar trees,33.927778,-96.541667,15,Y,N,3/15/2011
Texoma,Platter Flats Ramp Cove,Brush Pile,Cedar trees,33.923889,-96.545,15,Y,Y,3/15/2011
Texoma,Platter Flats Ramp (1st Cove West),Brush Pile,Cedar trees,33.924444,-96.549167,15,Y,N,3/15/2011
Texoma,Rock Creek Bridge Near Platter,Spider Blocks,Spider blocks,33.94521,-96.53499,8,N,N,1/31/2010
Texoma,Rock Creek Bridge Near Platter,Spider Blocks,Spider blocks,33.94606,-96.53543,8,N,N,1/31/2010
Texoma,Rock Creek Bridge Near Platter,Spider Blocks,Spider blocks,33.94632,-96.53781,8,N,N,1/31/2010
Texoma,Bowman's Point near Lakeside,Spider Blocks,Spider blocks,33.93552,-96.56255,8,N,N,1/31/2010
Texoma,Bowman's Point near Lakeside,Spider Blocks,Spider blocks,33.93466,-96.56276,8,N,N,1/31/2010
Texoma,Platter area,Spider Blocks,Spider blocks,33.93003,-96.53697,8,N,N,1/31/2010
Texoma,Caney Arm (Large West Cove Near Buoy),Spider Blocks,Spider blocks,33.93139,-96.70124,8,N,N,1/31/2010
Texoma,Caney arm (North),Spider Blocks,Spider blocks,33.93842,-96.70136,8,N,N,1/31/2010
Texoma,Caney arm (Northeast),Spider Blocks,Spider blocks,33.94069,-96.6984,8,N,N,1/31/2010
Texoma,Caney arm (Northeast),Spider Blocks,Spider blocks,33.93759,-96.69818,8,N,N,1/31/2010
Texoma,Caney arm (East),Spider Blocks,Spider blocks,33.93522,-96.69776,8,N,N,1/31/2010
Texoma,Rock Creek (East),Spider Blocks,Spider blocks,33.93241,-96.71655,8,N,N,1/31/2010
Texoma,Rock Creek (East),Spider Blocks,Spider blocks,33.9344,-96.71998,8,N,N,1/31/2010
Texoma,Rock Creek (West),Spider Blocks,Spider blocks,33.93335,-96.72308,8,N,N,1/31/2010
Texoma,Buncombe Creek (East Near Attractor),Spider Blocks,Spider blocks,33.88971,-96.79057,8,N,N,1/31/2010
Texoma,Buncombe Creek (East),Spider Blocks,Spider blocks,33.89619,-96.79641,8,N,N,1/31/2010
Texoma,Buncombe Creek (Northeast),Spider Blocks,Spider blocks,33.89802,-96.79716,8,N,N,1/31/2010
Texoma,Buncombe Creek (Northeast),Spider Blocks,Spider blocks,33.90256,-96.80072,8,N,N,1/31/2010
Texoma,Soldier Creek (Northwest),Spider Blocks,Spider blocks,33.93603,-96.68253,8,N,N,1/31/2010
Texoma,Soldier Creek (Northwest),Spider Blocks,Spider blocks,33.934075,-96.682578,8,N,N,1/31/2010
Texoma,Soldier Creek (East),Spider Blocks,Spider blocks,33.92863,-96.6787,8,N,N,1/31/2010
Texoma,Soldier Creek (East),Spider Blocks,Spider blocks,33.927618,-96.676671,8,N,N,1/31/2010
Thunderbird,Clear Bay East,Brush Pile,Cedar trees,35.20199,-97.25669,0,Y,N,7/11/2019
Thunderbird,Hog Creek (East),Brush Pile,Cedar trees,35.24642,-97.22704,0,Y,N,7/11/2019
Thunderbird,Indian Point,Brush Pile,Cedar trees,35.25043,-97.24301,0,N,N,7/11/2019
Thunderbird,Little Sandy Camp Bluff,Brush Pile,Cedar trees,35.24215,-97.23742,0,Y,Y,7/11/2019
Thunderbird,Turkey Pass Fishing Pier,Combination,"Spider blocks, gravel, brush",35.21166,-97.25125,0,Y,Y,7/11/2019
Thunderbird,Clear Bay West,Gravel Pile,Gravel,35.21277,-97.2576,0,Y,N,7/11/2019
Thunderbird,Willow Branch Cove,Brush Pile,Cedar trees,35.26249,-97.23485,0,Y,N,7/11/2012
Thunderbird,Little Sandy Camp Bluff,Brush Pile,Cedar trees,35.2425,-97.237222,0,Y,Y,7/4/2012
Thunderbird,South Dam Cove,Combination,Brush piles and spider blocks,35.216389,-97.2225,0,Y,Y,7/4/2012
Thunderbird,Little Axe Fishing Pier,Combination,"Bruah piles, gravel, spider blocks",35.237778,-97.223333,0,Y,Y,7/4/2012
Thunderbird,Denver Corner Ramp,Brush Pile,Cedar trees,35.226389,-97.280833,0,N,Y,7/2/2010
Thunderbird,Little Axe Campground,Combination,Gravel and spider,35.232222,-97.223611,0,N,Y,7/2/2010
Thunderbird,Clear Bay West Cove,Spider Blocks,Spider blocks,35.199722,-97.265278,0,N,N,7/2/2010
Thunderbird,Little Axe Road Bed Pt.,Spider Blocks,Spider blocks,35.232222,-97.215833,0,N,Y,7/2/2010
Thunderbird,Clear Bay main Pt West,Spider Blocks,Spider blocks,35.216944,-97.256389,0,N,N,7/2/2010
Thunderbird,Dave Blue Island,Spider Blocks,Spider blocks,35.2175,-97.25433,0,N,N,7/2/2010
Thunderbird,Turkey Pass Swim Beach,Spider Blocks,Spider blocks,35.203611,-97.254722,0,N,Y,7/2/2010
